Prior Probabilities:
dec_pos 0.2470703125
dec_neg 0.2421875
tru_pos 0.2529296875
tru_neg 0.2578125

Modeled Probabilities:
Word , dec_pos , dec_neg , tru_pos , tru_neg
absurd , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
mailed , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
over-praise , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
documents , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
mahogany , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
professional , 0.0006722538430511361 , 3.458771444382955e-05 , 0.00038072676509158597 , 0.00015157026797623377
shedd , 0.0002240846143503787 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
arts , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
tourist , 0.0001344507686102272 , 6.91754288876591e-05 , 0.0001692118955962604 , 9.094216078574027e-05
painful , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
wads , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
strike , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
lighter , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
blues , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001692118955962604 , 3.0314053595246755e-05
3114 , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
immediately , 0.0004929861515708332 , 0.00048422800221361375 , 0.0002961208172934557 , 0.0003334545895477143
uk , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
yogurt , 8.963384574015148e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
tips , 0.0001344507686102272 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
same , 0.0002240846143503787 , 0.0004496402877697842 , 0.0001692118955962604 , 0.0010913059294288831
conceriage , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
formal , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
doc , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
delay , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
restocked , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
visible , 4.481692287007574e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 6.062810719049351e-05
oven , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 6.062810719049351e-05
conveniently , 0.00035853538296060593 , 0.0001383508577753182 , 8.46059477981302e-05 , 0.00015157026797623377
grew , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
godsend , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 3.0314053595246755e-05
reeked , 8.963384574015148e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 9.094216078574027e-05
molded , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
alternating , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
bedding , 0.0003137184600905302 , 0.0002767017155506364 , 0.0001269089216971953 , 0.0002121983751667273
processor , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
liar , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
guarantees , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
begging , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
screeches , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
encountered , 0.0001344507686102272 , 0.00010376314333148866 , 0.0001692118955962604 , 0.00012125621438098702
february , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
priciest , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
liking , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 6.062810719049351e-05
fortunate , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
inconvenience , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 0.0002121983751667273
internal , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
dipped , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
waiter , 8.963384574015148e-05 , 0.00010376314333148866 , 8.46059477981302e-05 , 0.00015157026797623377
class , 0.0002240846143503787 , 0.00031128942999446594 , 0.0003384237911925208 , 9.094216078574027e-05
responded , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00012125621438098702
eleven , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
retrieving , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
cheerful , 8.963384574015148e-05 , 6.91754288876591e-05 , 0.0001269089216971953 , 9.094216078574027e-05
fl , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
grade , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00012125621438098702
access , 0.0005826199973109846 , 0.0003458771444382955 , 0.000803756504082237 , 0.0003334545895477143
apprehensive , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
floorboards , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
spite , 4.481692287007574e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 9.094216078574027e-05
bread , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
200 , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
tier , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
elaborate , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
facing , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.00021151486949532553 , 0.00018188432157148054
non , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 6.062810719049351e-05
neighbours , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
each , 0.0005826199973109846 , 0.0004496402877697842 , 0.0009306654257794323 , 0.0004243967503334546
entered , 0.0002689015372204544 , 0.0003458771444382955 , 8.46059477981302e-05 , 0.00015157026797623377
chop , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
pillows , 0.0003137184600905302 , 0.0002767017155506364 , 0.0007191505562841068 , 0.0004243967503334546
oatmeal , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
mixes , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
42in , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
pretended , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
remembered , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00012125621438098702
somewhat , 8.963384574015148e-05 , 0.0002767017155506364 , 0.0002538178433943906 , 0.00012125621438098702
tiny , 4.481692287007574e-05 , 0.00020752628666297732 , 0.0001269089216971953 , 0.001000363768643143
resulting , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
flavor , 4.481692287007574e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 6.062810719049351e-05
defiantly , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
nbc , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 6.062810719049351e-05
low , 0.00017926769148030297 , 0.00010376314333148866 , 4.23029738990651e-05 , 0.00039408269673820784
cracks , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
buds , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
boarded , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
emails , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 0.00015157026797623377
station , 0.0001344507686102272 , 3.458771444382955e-05 , 0.00021151486949532553 , 0.0002121983751667273
gushed , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
picks , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
success , 0.0001344507686102272 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
$30 , 4.481692287007574e-05 , 0.00010376314333148866 , 0.00021151486949532553 , 3.0314053595246755e-05
review-maybe , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
homewoods , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
in , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
interrupting , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
romanesque , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
centre , 8.963384574015148e-05 , 3.458771444382955e-05 , 0.00021151486949532553 , 3.0314053595246755e-05
sheets , 0.0003137184600905302 , 0.0010376314333148866 , 0.0001692118955962604 , 0.0006669091790954286
bustling , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
puppy , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
dc , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00012125621438098702
molding , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
utilitarian , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
make , 0.0012548738403621207 , 0.002006087437742114 , 0.000803756504082237 , 0.0011519340366193767
comparatively , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
drive , 0.0001344507686102272 , 0.00010376314333148866 , 0.0001692118955962604 , 0.00024251242876197404
condition , 4.481692287007574e-05 , 0.00010376314333148866 , 8.46059477981302e-05 , 6.062810719049351e-05
botique , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
invoice , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
tasteless , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
exuberant , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
shepard , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
guitar , 0.0001344507686102272 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
3000-room , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
holiday , 4.481692287007574e-05 , 0.00020752628666297732 , 0.0001692118955962604 , 0.00030314053595246755
illusion , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
accost , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
turbo , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
somehow , 8.963384574015148e-05 , 0.00024211400110680687 , 4.23029738990651e-05 , 0.00015157026797623377
comparable , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 0.00018188432157148054
75 , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
enlivening , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
gone , 0.0001344507686102272 , 0.00020752628666297732 , 8.46059477981302e-05 , 0.0002728264823572208
rocket , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
amazingly , 0.00017926769148030297 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
sight-seeing , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
extending , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
prepayment , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
trickle , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
stairwells , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
establishment , 0.0001344507686102272 , 0.00024211400110680687 , 4.23029738990651e-05 , 0.00012125621438098702
overwhelming , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
drivers , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
la , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001692118955962604 , 9.094216078574027e-05
automated , 4.481692287007574e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 3.0314053595246755e-05
commanding , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
room-nights , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
insects , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
accommodating , 0.0002240846143503787 , 6.91754288876591e-05 , 0.0002961208172934557 , 9.094216078574027e-05
stuffed , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
permeated , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
smoked , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 6.062810719049351e-05
clashing , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
fulfill , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
bend , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
highlights , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
theater , 0.0001344507686102272 , 3.458771444382955e-05 , 0.0002961208172934557 , 6.062810719049351e-05
hardrock , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
fill , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
feather , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
state , 0.0001344507686102272 , 0.0001383508577753182 , 0.0002961208172934557 , 0.00012125621438098702
blame , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
magnificient , 8.963384574015148e-05 , 3.458771444382955e-05 , 0.00021151486949532553 , 3.0314053595246755e-05
zipped , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
fyi , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
slamming , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
again , 0.003137184600905302 , 0.002939955727725512 , 0.0031727230424298826 , 0.0031829756275009095
sons , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
plopped , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
lethargic , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
rid , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 6.062810719049351e-05
rose , 0.0001344507686102272 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
missing , 4.481692287007574e-05 , 0.00010376314333148866 , 8.46059477981302e-05 , 0.0002728264823572208
performance , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
attendants , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
osco , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 3.0314053595246755e-05
wondeful , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
well-kept , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
salad , 8.963384574015148e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 6.062810719049351e-05
ihome , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
preface , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
complain , 4.481692287007574e-05 , 0.00048422800221361375 , 0.0001269089216971953 , 0.0004243967503334546
buildings , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 9.094216078574027e-05
turns , 4.481692287007574e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 9.094216078574027e-05
purifier , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
rows , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 3.0314053595246755e-05
